"","Label","Pyruvate","Alanine.Sacrosine","Lactate","X2.Oxobutanoate","Acetoacetate","X3.Hydroxybutyric.acid","Serine","Glycerate","Uracil","Proline","Maleic.acid","Fumarate","X2.Keto.isovalerate","Acetyl.glycine","Valine.5.Aminopentanoic.acid","Succinate.Methylmalonic.acid","Threonine.Homoserine","Cysteine","Nicotinate","Taurine","Pyroglutamic.acid","Pipecolic.Acid","Citraconic.acid","Ketoleucine","Hydroxyproline.Aminolevulinate","N.Acetyl.L.alanine","Leucine.Isoleucine","Asparagine","Hydroxyisocaproic.acid","Ornithine","Malate","Homocysteine.Methylcysteine","Anthranilate","Acetylphosphate","Alpha.ketoglutarate","Glutamine","Lysine","X2.Oxo.4.methylthiobutanoate","Methionine","Ribose","X3.Methylphenylacetic.acid","Xanthine","Hydroxyphenylacetic.acid","X2.3.Dihydroxybenzoic.acid","Histidine","X2.Aminooctanoic.acid","Indole.3.carboxylic.acid","Phenylpyruvate","Phenylalanine","Phenyllactic.acid","Quinolinate","Phosphoenolpyruvate","Uric.acid","Dihydroxy.acetone.phosphate","Glyceraldehdye.3.phosphate","sn.Glycerol.3.phosphate","Aconitate","N.Acetyl.L.ornithine","Arginine","Acetyl.aspartate","Citrulline","Ascorbic.acid","N.Carbamoyl.L.aspartate","Allantoate","X2.Isopropylmalic.acid","Glucono._.lactone","Hydroxyphenylpyruvate","Glucose","X4.Pyridoxic.acid","X3.Phospho.serine","X3.Phosphoglycerate","N.Acetyl.glutamine","Acetyllysine","Kynurenic.acid","N.Acetyl.glutamate","Citrate.isocitrate","X2.Keto.D.gluconate","Erythrose.4.phosphate","Tryptophan","Xanthurenic.acid","Glucarate","Deoxyribose.phosphate","Pantothenate","Cystathionine","Deoxyuridine","Ribulose.5.phosphate","Ribose.5.phosphate","Pro.Asp..PD.","Val.Asp..VD.","Uridine","Leu.Asp..LD.","Glucosamine.1.6.phosphate","Glucose.1.6.phosphate","Fructose.6.phosphate","Inosine","X6.Phospho.D.gluconate","Chlorpropamide","Pantetheine","Xanthosine","D.Sedoheptulose.1.7.phosphate","S.Methyl.5..thioadenosine","X4.Phosphopantothenate","N.Acetyl.glucosamine.1.6.phosphate","dCMP","Glutathione","dTMP","CMP","UMP","Cyclic.AMP","dAMP","Fructose.1.6.bisphosphate","Trehalose.Sucrose","AMP","IMP","GMP","Xanthosine.5.phosphate","Sedoheptoluse.bisphosphate","Riboflavin","S.Adenosyl.L.homocysteine","Octoluse.bisphosphate","CDP","UDP","Trehalose.6.Phosphate","ADP","GDP","CDP.ethanolamine","FMN","X5.Methyl.THF","UTP","CDP.choline","UDP.D.glucose","UDP.D.glucuronate","ADP.D.glucose","UDP.N.acetyl.glucosamine","Glutathione.disulfide","FAD"
"160711-11","plasmaD35",-1.42526452140255,0.766927286303281,0.131364971412701,0.293725996723111,0.891358725574642,0.493316502883213,1.26317919871489,0.879655221037047,0.424777343937836,0.57801728534977,-3.8000406408148,-3.71774189368983,0.67126614613859,0.942057656268819,0.413671238476724,0.0386816367884009,0.849782651944049,-1.65134789806002,-0.604081793086148,0.684218114590843,-0.660935416605058,1.14625929389385,0.487305624487363,0.48097419347035,2.16938277164461,0.113310692160148,0.270721606871627,0.935834071569259,1.29073415592809,0.830630819319667,-4.72818988553134,1.28469474364709,0.692473550624037,0.215414333218613,0.563814238618625,1.03842833829709,0.513791729888243,1.63898146434958,0.975819710315639,1.5708457855372,0.59654264948809,1.0530866920866,0.374274706266479,1.82485235054141,0.471601899462017,0.431182391108932,1.45616714471699,1.24716018797704,0.135410791626017,-2.34582860550391,0.120752718059431,-1.12154058629969,1.2776721702449,-2.5011358620663,-0.149297673173237,-0.329776891817759,-0.0212128352032881,0.872732913378867,0.392196996900636,-0.262708510550135,1.16888416100933,-0.369809230248047,-2.04482724190529,0.866850923597772,0.725302002258341,0.962688385865038,1.38636656522253,1.69314134891567,0.774935041240434,0.557050533847725,-1.62887396246976,1.79333258764841,1.24621189208687,1.39149714225046,0.0658639338956512,-3.9578871030986,0.790891168535015,0.170665573923434,1.03519759930148,1.67399037670224,-0.867659059944209,-0.398897958495852,0.279884941235338,1.82548071421834,1.54211598333695,-2.01140462881103,1.25933973317782,-0.0439145840513131,1.05681967967113,1.54391396975824,1.02768112024675,0.142819143864371,-1.76612131682052,-1.11795823115039,1.36573099842619,-0.378668972963394,0.955666257977199,-0.282926899077967,1.02001320412205,-2.80894559234421,-0.0803937784487878,-0.632486790622785,-0.960760209691988,-0.91504451235621,-0.687561859179916,-0.924199184550581,-2.14524640128672,1.65469561935017,0.477216432666634,-0.449204156488871,-2.10991031399134,0.896986652932137,-0.584468865341963,0.0586243174881326,-0.990581075049967,0.552160416541986,-0.795963707419947,0.106905308085218,0.484713257599917,0.0449680509811616,0.914972473384911,-0.253880496057073,1.03750785675081,-0.881429106880863,0.771064909131967,-0.79070543927546,-0.494955954217893,0.924269875154677,1.27583736464048,0.305463045846627,-1.03024729199969,-0.569132189384098,-0.0780824478987064,-1.23958363753569,-2.13920306517489,0.373132636544627
"160711-12","plasmaD35",-1.18354577666938,1.03302165280924,0.131364971412701,1.22225732010861,-0.161402565853985,-1.28910013967072,1.26317919871489,0.748387980485086,0.154535013816715,0.896041632059606,-4.43939735137353,-0.0317547095940327,0.0936031081124193,0.942057656268819,0.0831461444777303,0.517628083865106,0.849782651944049,0.395315145773964,-0.739009025013275,0.684218114590843,4.39244275186427,0.709107034641511,-2.37522855174947,0.375769898110122,0.553505702987694,-0.122282119553254,0.270721606871627,1.24779053949194,1.29073415592809,0.175255486712904,-5.31622361235071,1.5347665378642,0.375828647438515,-0.1121904983119,0.563814238618625,1.03842833829709,0.73720658927576,0.968764739110096,0.792040850773126,1.40587640558218,0.307468849311415,0.0903155303464412,0.374274706266479,1.41354615571965,0.252759429961338,-0.420361806154477,1.28333146453788,0.827381285006413,-0.174082826032781,0.805748386591531,-1.31629641934036,-1.03325639072586,1.13018706322301,-2.44934189145828,-0.301358438256423,0.654011373883838,0.517148767411063,1.15547226317145,0.856334455348058,0.0475112915233691,1.16888416100933,-0.528009357052353,-1.88836836142115,1.01111922399551,0.497609320635135,1.15187191071163,0.756712508097754,1.38225234399041,0.588907556015381,1.14322146147729,-3.18012980321493,0.939577387708359,0.971873872464559,1.22166715541884,0.502842337079622,-3.9578871030986,1.07912005901213,0.469730814216072,0.828536030902613,1.19788085582613,-1.39326024518835,-0.578451726863682,0.388219608080057,1.36526327912758,0.896534252750891,-0.59219642473901,0.732777802519974,-0.486530116611497,0.840500018481649,1.34872023379686,-0.227484705962663,1.27913593904386,-0.59552062079266,-0.880174655153649,1.17822635326965,1.15327255845985,0.655674934957613,-0.498010395671573,0.808827065797804,-0.541281152948713,-0.277489836792908,-0.888743893879945,-0.0520120695395145,0.130270593431081,-0.687561859179916,0.507533188532169,-0.323159787618327,1.78614109613396,0.113416886848181,-0.652544099323729,-2.26299184668504,1.44028649185078,-2.49890787479975,-0.143194426087704,-1.21224183195757,0.286659188198175,-0.965518097752555,-0.125342045211194,0.405038204692654,-0.198948251725326,0.611107923187502,-0.455351885464144,0.795865331340457,-1.08127166252448,0.544741820387401,-0.977735467150483,-0.751023905939723,0.621293993576962,2.50069122986781,0.00977034311816731,-1.18721916987101,-0.747988942000471,-0.316099235938426,-1.40528774312033,-2.31908185776288,0.0578990078421048
"160711-13","plasmaD35",0.893182628898501,1.68321088091598,0.131364971412701,0.75973075602843,0.146512871561442,0.323434666601802,1.26317919871489,0.879655221037047,-0.0158528133142234,1.05131168223417,-3.71628889654239,-3.85639672935386,0.436670959556382,1.05710215696022,0.83452614632386,0.867899230683346,1.30430258239425,0.893416351840324,0.227582810866652,0.338494995329045,0.388142205643233,0.350106433005721,0.593649745970285,0.76734222029329,0.0564616185237542,-0.0137059061006521,0.270721606871627,1.24779053949194,0.74736211407278,-0.0592008191056278,-5.39229442572736,0.827367542059583,0.602879058771436,0.117637733259909,0.563814238618625,1.03842833829709,0.513791729888243,2.26455045919934,0.975819710315639,1.48572878727564,-0.052082666411445,-2.39671010035576,0.722827874108355,1.69419378789227,0.0204644503774711,0.314957592863778,1.01489320733811,1.40590012272921,0.575864487496508,0.919153112589013,-0.144452379867632,-1.32115149118911,-1.9317744972762,-2.77806391191519,-0.908797586922555,0.531654629821936,0.517148767411063,1.02618443576656,1.07241870563334,0.0475112915233691,1.16888416100933,-0.309892797525509,-2.40195681434601,1.08698015324401,0.659309327519268,0.962688385865038,1.53314812505674,1.38225234399041,1.29786196054761,0.448355292540295,-3.40075297224339,1.23084221277407,0.971873872464559,1.22166715541884,1.15205877467144,-3.55554864697652,0.559783353076034,-0.116847280401812,1.2533862577316,0.923155447730219,-1.61409872307232,0.423272728449106,0.503195186567717,0.504951031224942,0.684366919554678,0.734293437705944,0.433688337458628,0.461099054968566,-0.138878895016497,1.34872023379686,-1.32656728287538,-0.425598545624797,-0.59552062079266,-0.644444277511669,1.36573099842619,-0.151697669879827,0.955666257977199,0.52624847072193,-0.1755529034294,-0.374232417430245,0.863013361214298,-1.17533259144672,-0.0520120695395145,-0.164422672438821,-0.631857943246816,-1.3660923391983,0.166265681321308,1.65469561935017,0.397189257370462,-0.879952154123536,-2.43419270909464,1.44028649185078,-1.07735198747681,-0.368901226526787,-1.46013922413274,-0.0102678053028535,-1.15514160974312,-0.385079104783566,2.35225938168969,-0.471735443258529,0.271276774817743,-0.680670217534719,0.525621050288845,-1.30476836568843,0.29163024452016,0.00132842282056179,-1.03740106325468,0.282456700124977,0.88478260987875,-0.32092170591318,0.155751461607236,-0.948015880305123,-0.582288623144901,0.215234338651094,-2.52025180869277,-0.294646907688839
"160711-14","plasmaD35",-0.486781059514271,1.03302165280924,0.131364971412701,0.019593289627777,0.430136753375896,0.251746270425608,1.15305250676671,1.1804106792781,0.757447159106283,0.251247565229022,-2.48776538438785,0.177675397764178,0.513051788194209,1.1553576019244,0.83452614632386,0.517628083865106,1.30430258239425,1.11303772827093,0.488137948235092,0.684218114590843,-0.798745393685259,1.04196210424321,0.593649745970285,0.685457168970281,1.56967106491525,-0.214379867033377,0.270721606871627,0.559526365542328,0.52116959808272,0.175255486712904,-5.1848795031935,1.20894067586459,0.777867239035551,-0.37905681047864,0.563814238618625,1.03842833829709,0.513791729888243,1.69683787953813,0.975819710315639,1.23827209369873,0.938710971020093,-2.32893784426726,0.20362374134216,1.54324363374239,0.347563179983329,0.978432441542308,0.939794831225274,1.08883151451762,0.575864487496508,0.62273029410202,-0.939230507798028,-1.03325639072586,0.772830103882963,-1.98032515139699,-0.149297673173237,-0.110269373455145,0.156307983336575,1.02618443576656,0.972029003109249,-0.262708510550135,1.35335178389719,-0.309892797525509,-2.52477251888528,1.68302394345846,0.497609320635135,1.03958198638262,1.76877474345354,1.38225234399041,0.588907556015381,0.322764738127743,-3.08791178457781,1.71807235742535,1.05682079025753,0.80198722767124,0.267251489115278,-3.67980847805452,0.713700343629433,0.868704022602311,1.2533862577316,0.620055181459311,-1.23648247560177,-1.14949850592562,0.503195186567717,1.36526327912758,1.16658494529055,-1.16984830591696,0.937390923467126,0.558893681496303,0.840500018481649,1.04397348288946,0.174310659780442,-7.56148545583153e-05,-1.33601485793156,-1.11795823115039,1.36573099842619,-0.293994027514194,0.955666257977199,0.746577739496974,-0.485723875814207,-2.90265124397684,1.33633150993222,-0.768953021643904,-0.248260015381843,-1.01471265664978,-0.439862750771675,-1.03528688797811,-0.862465634436707,0.623820007599176,0.477216432666634,-0.557490074272294,-2.19143179979648,0.491154004552681,-0.801410032926954,-0.0488515063432702,-1.10862349290292,0.41077135257837,-0.886257589258433,-0.0167748575224689,2.35225938168969,-0.0849262547449011,0.753153544741381,-0.361171341155639,0.908824420162974,-0.987852538737675,0.650539629943765,-0.890305733930574,-0.631321455164449,0.762924194884031,1.17752994764614,0.147995923300928,-1.11384052815638,-0.664379917591418,-0.204835047419577,-1.32782710265895,-2.23499506685251,0.205259259949974
"160711-16","plasmaD35",0.704437477481081,0.292458707369454,0.131364971412701,1.12027924157938,-0.691895724391562,0.172063383225784,0.251732921345923,0.879655221037047,0.0335627288482639,-0.798041064658943,-0.225521549304975,0.734948508919111,0.90152258118413,0.757902519946328,-0.25182257137818,0.867899230683346,0.302068936813614,-0.280544734061383,-0.0401373501674059,0.338494995329045,-0.731903311459181,0.122731391599455,0.593649745970285,0.173516098483842,0.0564616185237542,-0.506158633915807,-0.264853133921004,0.0269718540802115,0.396672173747865,-0.970952174712616,0.00492200730970132,1.11578983426548,0.156979627753225,-0.611279431895091,0.993566770300947,0.805996483886859,-0.533418791973429,1.03923811072035,-0.635513939179989,1.14824154384434,0.377827562549878,-1.6520985565947,0.374274706266479,1.34738300739168,-0.338757938625252,0.00358105347354823,0.748015307116382,0.961322469225729,-0.174082826032781,0.506692237342502,-1.49394574761503,-1.12154058629969,1.2776721702449,-1.72265369588861,-0.301358438256423,0.817276778717261,1.03067682711287,1.37498976133452,0.60669179719699,0.300222061273378,0.826709103193081,-0.369809230248047,-2.17309724631366,1.01111922399551,-0.0254098362190047,0.63178441432641,1.09573584355586,1.22399431774894,0.683722529048249,0.830914227933511,-1.49236224812158,0.939577387708359,0.531240561412567,0.80198722767124,0.267251489115278,-3.88891311854804,0.713700343629433,-0.433957044972166,0.6423452565668,0.923155447730219,-1.31104247403253,-0.66785693317513,0.388219608080057,0.332991982678395,0.512033045607174,0.641989746181691,1.36331852880772,-0.413248174860807,-0.480936366083251,1.04397348288946,-0.623837524328464,-0.315636798400271,0.138413053616658,-0.774853032343861,0.985468733780505,-0.747969903184399,0.955666257977199,-0.650410259871787,0.0241526509992594,-0.146727450922667,1.09850645985034,-1.07031778660181,-0.0520120695395145,-0.164422672438821,-0.573255887842431,-1.28060706266637,1.00683550761507,1.65469561935017,0.697610893796577,-0.796622934591432,-2.37145951232915,1.05819624277717,-2.65186554686443,-0.286195398273544,-1.36930208895657,0.0985352652314611,-1.08565779452373,-0.289903555804957,1.55096168760884,-0.371777929489604,0.395801231048106,-0.598106735892677,0.624646764408204,-1.22287238421563,0.384378014998763,0.78627653522383,-0.932463773184255,0.406616977721917,0.960433077640763,-0.199746093310044,0.444390771993264,-0.87471993364661,-0.484748745310885,0.768304672481163,-2.44653702748567,-0.165463374518538
"160711-21","plasmaD35",-1.18354577666938,1.1649904041967,0.131364971412701,-0.0648949994241101,0.655704069749918,-0.0171572507742196,0.930205036901554,0.0209881277580281,0.757447159106283,1.18091314787218,-0.574415770359904,-0.274832287793889,0.350486682725288,-1.17745802117605,1.13004674521236,0.867899230683346,1.30430258239425,-2.01186783545971,0.37766576347702,0.338494995329045,-1.04849216875164,0.442475866191397,0.245964637931078,0.292975700373597,0.287401736109106,-0.214379867033377,0.270721606871627,0.319689491908607,0.52116959808272,0.281401270653177,-0.67165430736133,0.719625275734867,0.692473550624037,1.22227211499638,0.563814238618625,1.03842833829709,0.513791729888243,1.19492892400161,0.792040850773126,1.05474974045264,0.7301686754178,-2.52573202794994,0.0482756437328533,0.617933545960088,0.347563179983329,0.750636224634386,0.748015307116382,0.52154700419469,-0.0414998610521911,1.01114698618988,-0.677878095109766,-0.9230206211937,1.2776721702449,-0.919694143383011,0.0512727288501914,0.391138701737305,0.733747908785604,1.37498976133452,0.856334455348058,-0.697750436851949,1.16888416100933,-0.818920438477308,-0.141012559453288,0.802984428064455,0.585957332806987,0.145070611759641,1.09573584355586,1.38225234399041,0.588907556015381,0.322764738127743,-1.49236224812158,0.886295553778689,0.614224706777975,0.80198722767124,0.0658639338956512,-1.81654442931416,0.300771597657586,0.277675484938188,0.506525673616818,0.450537961778075,-0.289906745474534,-0.21459029304765,-0.0114556916357939,1.22010956693769,1.35165724416342,-0.59219642473901,-0.577098668694168,-0.131308634583234,-0.551512487876643,1.04397348288946,0.776234169189879,-0.214299343118588,-0.698049707698977,-0.774853032343861,0.639531050804971,-0.0921014418790489,0.955666257977199,-0.569181454204547,0.808827065797804,-1.60123843085115,1.22735768729836,-0.97353928536396,-0.359805359815831,-0.122471101543237,-0.391782456884655,0.18580444225764,0.23611273303091,1.22695780671016,0.591323645752301,-0.719829219766677,-2.31364647568359,0.534111227138971,-1.24976434810601,1.07992266085329,-1.28558930377286,0.198804918752587,-1.02162358994513,-0.202192618301972,1.44862929107836,-0.279660076351605,0.510559243113466,-0.522018702190223,0.715905898876277,-1.14739949869205,0.469851584495255,-1.03962364207851,-0.835756707242688,0.521039373657937,1.03015028464565,-0.0880742753065731,-1.23916111281384,-0.807172582824059,-0.394858913094934,-1.46011917735167,-2.37860369127813,-0.0464116965832563
"160711-22","plasmaD35",0.528136417887789,-0.017803604625291,0.131364971412701,-0.264792063861547,0.0625958486512175,-0.0171572507742196,0.587277673777307,-0.862531629588748,0.485215306876255,0.251247565229022,0.269656320597752,0.624923548609998,0.812987257862312,0.00727606618581979,0.83452614632386,0.867899230683346,0.430857867641645,-0.632241482315364,0.10179512916307,0.338494995329045,-0.120215109305306,0.442475866191397,0.0225914624371151,-0.142253196013301,-0.288262206693058,-0.924503583447233,0.0102560074036602,0.0269718540802115,0.52116959808272,0.175255486712904,0.474590047013546,0.827367542059583,0.375828647438515,0.793281041141325,0.993566770300947,0.805996483886859,-0.256760456876795,-0.430250831229751,-0.161979591858375,0.974831161777721,-0.110554768181631,-2.59008728457811,0.0482756437328533,0.555910164612037,0.147383428794344,-0.745126481649117,1.34822553995505,1.02428934491796,0.135410791626017,1.8203141743491,-0.868707710449164,-1.03325639072586,1.2776721702449,-0.511817688929988,0.24590210106491,0.253974049908955,0.31088739405405,1.57409191675854,0.497149991421011,0.0475112915233691,0.740952773009068,-1.00307213858163,-0.0578267402401417,0.663885720204013,0.247555432777847,0.356354392390815,1.09573584355586,1.22399431774894,0.588907556015381,-0.105377917429631,-1.56485845726268,0.686887743066077,0.614224706777975,0.976908412496268,0.502842337079622,-2.1172263957972,0.63839353094312,-0.433957044972166,0.828536030902613,1.0646076419157,-0.940707422356823,-1.005725930302,0.279884941235338,0.6035800730406,0.434736745613345,-0.928213074979853,0.224626047461204,0.654219913414546,0.0689823847639653,0.510859917511574,1.23994143868452,-0.486550852062672,-0.652716075916118,-0.644444277511669,0.887991862648945,-0.747969903184399,0.441684955039191,-0.787409402115425,0.420420442100996,-0.374232417430245,0.796362903606694,-1.23354278478196,-0.122361080778774,-1.35402590069031,-0.439862750771675,0.131421358137672,0.537245451450835,0.442146743650711,0.397189257370462,-0.926141926952254,-2.46896601098908,2.79893029739508,0.589960457709588,-0.414745450678635,-1.51049066942118,-0.0705778518779421,-1.19365681075276,1.03836675073311,-0.149988658317444,-0.527142356696994,0.202252291242877,-0.726435538299841,0.470730637717387,-1.35016368801418,0.240219725222949,-1.22938798861041,1.20407974445863,0.213634082455508,0.842849204766664,-0.388089909935099,-1.39842786888811,-0.988644163450367,-0.636355429772777,-0.446435171790631,-0.449370987910667,-0.366253939218139
"160711-27","plasmaD35",-1.42526452140255,1.03302165280924,0.131364971412701,-0.644972647748549,-0.0852106154812615,-0.195545439601676,0.720005771671137,0.514231561199397,0.154535013816715,1.05131168223417,-0.412760615466089,-0.640320754227551,0.513051788194209,-1.42175676302148,0.618954324157346,0.517628083865106,0.849782651944049,0.0617761159242374,-0.151836076143239,0.684218114590843,-0.858909820801143,-0.493556486943958,-0.0706108574416205,-0.142253196013301,-0.288262206693058,-0.924503583447233,0.0102560074036602,0.429350949888711,0.396672173747865,0.0701015338287766,0.00492200730970132,-0.069776342165521,0.281046533102167,0.704653513928694,0.563814238618625,1.03842833829709,0.398624819030235,1.5593627416358,0.975819710315639,0.974831161777721,0.200356040270962,0.624169937427593,0.288593589878381,-0.10703160099839,0.147383428794344,0.314957592863778,0.332277039936792,1.49558028704317,-0.0414998610521911,1.27175580386148,-1.40166813279156,1.06980855060624,1.48443069416293,-0.212070709365374,0.0512727288501914,-0.329776891817759,-0.35777786263846,0.00203115388007226,0.734509613623329,-0.403093211604559,0.740952773009068,-1.40763540938408,0.430968569036848,0.737202808584489,-0.0254098362190047,-0.196054834089273,0.692030305034715,1.38225234399041,-0.11686625027154,-1.31857017780102,0.72159446204308,0.638433811639015,0.15775721037048,0.976908412496268,-0.104959302764312,-0.705744697740636,0.0124530728310957,-0.116847280401812,0.168943318122034,0.450537961778075,-1.55157843217519,-1.66899943458968,0.172788289271499,0.504951031224942,0.434736745613345,1.22232202344509,-1.14244860083035,-0.718622323872668,-1.03387316809038,0.417870580404441,-0.623837524328464,0.0409330285658958,-0.320596524048798,-0.185168082736965,1.08120744942547,-1.52606677412339,0.655674934957613,-1.56294102543072,0.808827065797804,-0.32809460461658,0.0956567538573668,-2.15753505021645,-0.359805359815831,-0.263393985264571,-0.879148461487861,0.651883808086991,1.95383726697261,1.65469561935017,-0.845605273194358,-0.0500804917770875,-1.05923641645079,0.712450281893175,-1.97693179821875,0.868047440621045,2.44768268942582,-1.02790187659719,-1.80502306459109,-1.27525509815528,0.243708740667401,-1.40663710727959,-0.893399265546874,0.387361952601098,-0.400565500579966,-0.129592371725767,-0.575838759912455,0.78627653522383,-2.01887852708488,-0.878813180987075,1.27583736464048,-1.45427604407062,0.252692582567154,-1.63355216380506,-1.49457816154058,0.711453346179258,-0.235684727923017,-1.50289924982122
"160711-28","plasmaD35",0.354327891377439,0.292458707369454,0.131364971412701,0.019593289627777,-0.0852106154812615,-0.296117845229453,0.817703496150085,0.144220187410717,0.637492109376933,-0.0817995951674785,-0.754884059303219,-1.01568909571703,0.350486682725288,0.670736246077097,0.413671238476724,0.517628083865106,1.06520052933911,0.983649268450187,0.10179512916307,0.684218114590843,-0.585558292201937,0.639513791212037,-0.0706108574416205,-0.261444999764518,0.165860577243163,-0.506158633915807,0.422124076126834,0.559526365542328,0.654768412841914,0.625394659777128,-0.771415103572378,0.927726044173819,0.375828647438515,0.920367471178203,0.563814238618625,1.03842833829709,0.131771908682453,0.613790464562398,0.610362158882681,0.907041718365368,0.480574404058849,0.452083128872892,0.123624254436293,1.09629142440984,0.0204644503774711,0.0910937299649698,0.676582163659127,0.895593524906721,-0.174082826032781,-0.0709130713583781,-0.868707710449164,-0.233937548420402,1.13018706322301,0.116086936763564,-0.149297673173237,-0.45499284913123,0.733747908785604,0.872732913378867,0.856334455348058,-1.02039241885518,0.99657860967963,-0.905425645889874,-0.213525165282805,1.08698015324401,0.335478482137568,0.697054872410725,0.904392325584636,1.38225234399041,0.0568824009762007,-0.747878457248158,-0.592436431490569,0.575941366828913,0.971873872464559,0.36163670160481,-0.483584066694176,-0.0462050453296846,0.478203215636874,-0.116847280401812,0.506525673616818,0.121227523297557,-1.81210756353523,-1.66899943458968,-0.0114556916357939,0.753517102886717,1.4488714733102,-0.59219642473901,-0.154154803963637,-0.658587268404016,-0.22096389059066,0.815304816327557,-0.129596381705415,-0.913369003836678,-1.01466775108403,-0.371318185057319,0.693644751556703,0.57794903230934,0.655674934957613,-1.12953293984717,0.420420442100996,-0.946885889415027,0.661110234748692,-1.64115930638278,-0.359805359815831,-0.376915342848306,-0.938266196704285,-0.197885265443974,-0.405417857603799,0.514808497233956,0.113416886848181,-1.24958552772409,-1.29533640423779,0.363331893977865,0.703893095029194,-0.735769348961276,0.0704058488216769,-0.492898582904259,-1.46335926945951,-0.807260657074407,0.801516600053532,-0.915128928024061,-0.281091231394893,-1.04690691610115,0.0863608605418307,-0.0799317699244691,-0.119782120655392,-1.52688814930182,-1.50288393664563,-0.268295875418549,0.549210792809716,-0.858434846395132,0.155751461607236,-0.218065096674864,-1.01495791138278,-1.89182380932944,-0.622518195216367,1.37645715107498
"160711-38","plasmaD35",0.790565934897941,0.292458707369454,0.131364971412701,-0.464554667651143,-0.0122204112786331,-0.0171572507742196,0.720005771671137,0.514231561199397,0.918072414128453,-0.0817995951674785,-0.134736308467161,-0.163997130902618,-0.171525322310077,0.252941463909289,-0.25182257137818,0.517628083865106,0.302068936813614,-0.708174306693467,0.10179512916307,-0.134232664790324,-0.456081363973128,-0.493556486943958,-0.168444656677411,-0.142253196013301,-0.0302489793954113,-1.00231460141385,-0.116471503058144,0.319689491908607,0.396672173747865,-0.320251499305236,0.200462689062229,0.827367542059583,0.156979627753225,0.631341630950556,0.799506763262532,0.805996483886859,0.279106804045897,0.443262907154902,-0.0323124209668323,0.907041718365368,0.377827562549878,1.0530866920866,0.123624254436293,0.932648416828692,0.0204644503774711,-0.19038826314461,0.332277039936792,0.278023614116896,-0.474971141463659,0.0566676073080942,0.0504882226929674,1.6315231441544,0.864637651860817,-0.150986025158991,-0.451412724299859,0.817276778717261,0.31088739405405,0.655842109908847,0.972029003109249,-0.856028894664172,0.740952773009068,-1.30260753622766,-0.282451691346517,0.663885720204013,-0.346633292035696,0.290509574630471,0.247936802109016,0.822930381361451,0.368349992477436,-0.25522843071461,0.957515167180969,0.852643695951122,0.445768023304542,0.222942750146489,-0.290605611181778,1.21959907047504,0.559783353076034,0.0608847290094161,0.28025864183946,-0.0466707642525947,-0.57479234361283,-0.578451726863682,-0.282494687590396,0.753517102886717,0.434736745613345,0.904796693311615,-0.577098668694168,-0.227678594323601,-0.0557430237129993,0.697298501160502,-0.328059793754882,-0.425598545624797,0.0495258009975904,-0.516842433720777,0.778768046695707,-0.868878128557325,0.441684955039191,-0.738552017243761,1.39670794274395,0.145731705851072,0.863013361214298,0.731102577926142,-0.188620259009205,-1.31151207213887,-0.996831533101086,-1.3660923391983,-0.463313806954241,0.201958918851398,-0.205365880301075,-0.879952154123536,-0.307494310142754,0.191133220211509,0.164881252784021,-0.368901226526787,-1.46013922413274,-0.0102678053028535,-1.15514160974312,-0.385079104783566,1.17368392258473,-0.471735443258529,0.271276774817743,-0.680670217534719,0.525621050288845,-1.30476836568843,0.29163024452016,-1.18690310158203,-1.03740106325468,0.282456700124977,0.88478260987875,-0.32092170591318,-1.36277085394903,-0.948015880305123,-0.582288623144901,-1.59060523558146,-0.303533020106818,1.63742248267102
